"id","creation_date","modification_date","transaction_type_id","customer_id","status","agcode","number","due_date","payment_date","PaymentMethod","PaymentReferenceNumber","total_amount","comments","reference_number"
"63085f45-5297-498b-9a4a-54e8d8abc004","2019-06-10 08:37:45.25324-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","fe4e062e-0da3-4cb0-80bd-ac6346be735b",1,1,"153761","2019-06-16 08:37:45.232925-03","2019-06-10 00:00:00-03","Rapipago","142364","270.0","quimicasanmarino.com.ar","5443266"
"16718b7c-24fa-4453-83a9-570508bdfdf8","2019-06-10 08:40:57.363819-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","64b828c1-da8b-4346-b25e-59904954dced",1,1,"153765","2019-06-16 08:40:57.328685-03","2019-06-10 00:00:00-03","Rapipago","142716","270.0","camaradefarmacias.com.ar","5443298"
"12d639c3-812b-4463-a918-9487d4f24c5e","2019-06-10 08:41:27.00191-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","adfaaf1a-0b03-4ded-9c85-c060221cd45f",1,1,"153767","2019-06-16 08:41:26.970079-03","2019-06-10 00:00:00-03","Rapipago","142329","270.0","regbal.com.ar","5443294"
"2933f9b0-7b36-4ed5-8d6e-5c14fecda02b","2019-06-10 08:45:49.649706-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","b2c4dd31-68c7-47bb-88c0-c4a3ae48e8bc",1,1,"153782","2019-06-16 08:45:49.613972-03","2019-06-10 00:00:00-03","Rapipago","142673","270.0","marcelamoriconi.com.ar","5443358"
"3e001f28-843c-4a96-a0fc-af8ea0f5fc74","2019-06-10 08:46:59.360093-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","66060998-75e9-43dd-9621-dfdc2f03ce10",1,1,"153785","2019-06-16 08:46:59.318671-03","2019-06-10 00:00:00-03","Rapipago","142298","270.0","liggettarg.com.ar","5443365"
"5b96f62e-66cd-423f-9743-f326ea92552d","2019-06-10 08:57:03.957605-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","6092ac0b-ced2-46c7-8fa6-17abb9f367c8",1,1,"153807","2019-06-16 08:57:03.928687-03","2019-06-10 00:00:00-03","Rapipago","142608","270.0","rslab.com.ar","5443493"
"5714d88f-3a67-46ba-abd0-24a79501d3c2","2019-06-10 08:59:34.456417-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","2f17ac96-bf14-4162-acc3-e78f143f7d3d",1,1,"153814","2019-06-16 08:59:34.427016-03","2019-06-10 00:00:00-03","Rapipago","142372","270.0","interaparthotel.com.ar","5443528"
"abe6559d-fdac-45f7-9e25-abc3f07bc015","2019-06-10 08:59:39.57206-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","fab13fd4-8b1f-4a07-8a3b-40132ab0d968",1,1,"153815","2019-06-16 08:59:39.537959-03","2019-06-10 00:00:00-03","Rapipago","142581","270.0","lacuyanita.com.ar","5443527"
"9387f27e-d54a-415c-b847-a9984ff60d97","2019-06-10 08:29:11.954772-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","d4bcc4d4-dfb3-4694-a223-abb62298782c",1,1,"153741","2019-06-16 08:29:11.92156-03","2019-06-10 00:00:00-03","Rapipago","142490","270.0","piogiovannini.com.ar","5443184"
"9e086f5f-3ef0-4ef2-bb7a-08ab78811964","2019-06-10 08:33:29.427851-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","4bbadf95-21dd-423e-a1c1-561f084d4f3a",1,1,"153751","2019-06-16 08:33:29.403207-03","2019-06-10 00:00:00-03","Rapipago","142362","270.0","hosteriacerroazul.com.ar","5443223"
"e1b8c638-8e3b-4367-afdd-a0cf0e72bf96","2019-06-10 08:41:54.572292-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","de13884a-1537-4e4a-b100-94eac77e7dc1",1,1,"153769","2019-06-16 08:41:54.542979-03","2019-06-10 00:00:00-03","Rapipago","142474","270.0","zonacampo.com.ar","5443307"
"40bbb698-7ac2-4b87-97b7-a60da6e6238b","2019-06-10 08:56:33.399056-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","f428247d-918e-44af-988d-077ffd898bc4",1,1,"153804","2019-06-16 08:56:33.36764-03","2019-06-10 00:00:00-03","Rapipago","142223","270.0","utesumideros.com.ar","5443484"
"e0ad1058-6d7c-42e6-93a0-82eb6052dc0c","2019-06-10 09:01:41.277084-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","d3eb734a-3ede-43de-a7f5-52124f5384f2",1,1,"153822","2019-06-16 09:01:41.252193-03","2019-06-10 00:00:00-03","Rapipago","142224","270.0","4x4full.com.ar","5443560"
"ad98e0c9-7a6c-4542-a389-a0fb312e60c4","2019-06-10 09:05:03.537881-03",NULL,"70c65147-1620-4c66-9007-ca8c22458675","74c490e9-42dd-45b3-96ba-3f36bf0ac30c",1,1,"153831","2019-06-16 09:05:03.516615-03","2019-06-10 00:00:00-03","Rapipago","142246","110.0","planenia.gob.ar","5443607"
"3c0e7a6a-16e4-4578-ba66-4dc0dc7fde09","2019-06-10 09:05:37.588875-03",NULL,"70c65147-1620-4c66-9007-ca8c22458675","5663cb80-029e-4f8c-b383-e0cf7e331152",1,1,"153834","2019-06-16 09:05:37.566199-03","2019-06-10 00:00:00-03","Rapipago","142717","110.0","centroaudiovisual.gob.ar","5443617"
"090df9a6-1b8e-4f8d-adde-282f0c21b25c","2019-06-10 09:06:34.864039-03",NULL,"70c65147-1620-4c66-9007-ca8c22458675","74c490e9-42dd-45b3-96ba-3f36bf0ac30c",1,1,"153837","2019-06-16 09:06:34.843028-03","2019-06-10 00:00:00-03","Rapipago","142243","110.0","sps.gob.ar","5443630"
"2d54eac7-8a19-4ffa-af80-80ee5f6fc63d","2019-06-10 09:08:21.443784-03",NULL,"880a1230-4b58-4d00-8dd3-d945903debdc","74c490e9-42dd-45b3-96ba-3f36bf0ac30c",1,1,"153845","2019-06-16 09:08:21.414028-03","2019-06-10 00:00:00-03","Rapipago","142244","110.0","sps.gov.ar","5443664"
"d0b1b190-df84-4cfd-a7fb-9d08194ae3cf","2019-06-10 09:08:46.379047-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","f48d755e-5448-493b-978d-596ceaf2d5e1",1,1,"153848","2019-06-16 09:08:46.357548-03","2019-06-10 00:00:00-03","Rapipago","142293","270.0","supertitanio.com.ar","5443669"
"16306914-a054-47b4-ab21-a1827beffacf","2019-06-10 09:09:37.839464-03",NULL,"70c65147-1620-4c66-9007-ca8c22458675","74c490e9-42dd-45b3-96ba-3f36bf0ac30c",1,1,"153850","2019-06-16 09:09:37.812065-03","2019-06-10 00:00:00-03","Rapipago","142247","110.0","juventud.gob.ar","5443684"
"847f660c-2151-4d4b-b4e9-d740c6d5cbe7","2019-06-10 09:11:08.30991-03",NULL,"880a1230-4b58-4d00-8dd3-d945903debdc","74c490e9-42dd-45b3-96ba-3f36bf0ac30c",1,1,"153857","2019-06-16 09:11:08.283804-03","2019-06-10 00:00:00-03","Rapipago","142248","110.0","juventud.gov.ar","5443710"
"3d9319b3-06dc-4069-8127-67868e433c4a","2019-06-10 09:12:55.200462-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","ba0bf3d6-2ee1-4811-9b37-98e199fa51b8",1,1,"153859","2019-06-16 09:12:55.153073-03","2019-06-10 00:00:00-03","Rapipago","142476","270.0","setor.com.ar","5443733"
"0f79e709-482c-4444-a38a-ccc1659b3106","2019-06-10 09:13:07.168558-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","40b5a48b-4f25-4b94-a091-38eb5864fc04",1,1,"153860","2019-06-16 09:13:07.12609-03","2019-06-10 00:00:00-03","Rapipago","142563","270.0","polifronipuertas.com.ar","5443734"
"e1e4a3c7-fed6-4b52-9085-054bfcfd4c8a","2019-06-10 09:14:50.637228-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","b10f63ad-2cfb-46cc-a9e2-9b5eea87cf6c",1,1,"153868","2019-06-16 09:14:50.593503-03","2019-06-10 00:00:00-03","Rapipago","142697","270.0","wurthargentina.com.ar","910492"
"4933e78a-44f4-4ac1-a11b-e3cc326bfef1","2019-06-10 09:22:25.567973-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","3280ae76-fec7-49e2-b1b8-35499f5eee67",1,1,"153891","2019-06-16 09:22:25.544334-03","2019-06-10 00:00:00-03","Rapipago","142348","270.0","fanatikonline.com.ar","5443880"
"8886c3a3-f7d2-4a69-8275-4d1189fb0cea","2019-06-10 09:26:18.615721-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","74060b68-c501-42bf-b68c-c6f619586008",1,1,"153903","2019-06-16 09:26:18.572199-03","2019-06-10 00:00:00-03","Rapipago","142654","270.0","gailus.com.ar","5443951"
"e1f4c8d5-0380-4002-a4f3-e712c0c875f8","2019-06-10 09:28:22.070061-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","d98bb860-d186-4796-8d99-77ba523c857a",1,1,"153916","2019-06-16 09:28:22.033836-03","2019-06-10 00:00:00-03","Rapipago","142449","270.0","tallerdelibros.com.ar","5443998"
"8b4bb4eb-b17a-4add-9985-ad9aee883cc9","2019-06-10 09:28:48.658891-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","3ddb8255-34a7-4998-9f49-cb61e6b313ea",1,1,"153918","2019-06-16 09:28:48.627917-03","2019-06-10 00:00:00-03","Rapipago","142671","270.0","floni.com.ar","5444000"
"dac04c56-ba3e-4664-b3b5-012e14c78770","2019-06-10 09:32:39.722726-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","a206d859-1285-4b38-9023-fb9ded3f47b4",1,1,"153943","2019-06-16 09:32:39.701407-03","2019-06-10 00:00:00-03","Rapipago","142374","270.0","industriageotec.com.ar","5444119"
"c6f34e6c-c5a3-4124-9984-e0df6cb56d6a","2019-06-10 09:32:44.889678-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","708f1324-8257-4913-8f7a-e9ca6ba34c31",1,1,"153945","2019-06-16 09:32:44.865786-03","2019-06-10 00:00:00-03","Rapipago","142480","270.0","dsafety.com.ar","5444120"
"a1053e4d-24c9-4dc7-a8c2-17a17dcdb173","2019-06-10 09:33:33.285203-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","6a94d205-72f6-4008-bc24-6e9b7c6f2332",1,1,"153948","2019-06-16 09:33:33.24856-03","2019-06-10 00:00:00-03","Rapipago","142268","270.0","alfacal.com.ar","5444131"
"f2bd2173-932d-4dd6-9494-1685703bb793","2019-06-10 09:34:39.708125-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","831b2ab4-646e-465c-891a-5a4a540c7c5d",1,1,"153955","2019-06-16 09:34:39.686359-03","2019-06-10 00:00:00-03","Rapipago","142541","270.0","noticiasgoya.com.ar","5444151"
"f7dceba5-e9ae-4818-9dc1-f775a523db5f","2019-06-10 09:20:17.927605-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","5c3b5fc7-99f8-4789-ab7d-d33f8c981a92",1,1,"153879","2019-06-16 09:20:17.892922-03","2019-06-10 00:00:00-03","Rapipago","142319","270.0","corteporhilotims.com.ar","5443827"
"e93fa056-dfe7-4b5f-bd57-841d836551e3","2019-06-10 09:23:31.17157-03",NULL,"880a1230-4b58-4d00-8dd3-d945903debdc","7e3846a0-4f9c-44aa-9abe-fc4696159cc0",1,1,"153893","2019-06-16 09:23:31.147044-03","2019-06-10 00:00:00-03","Rapipago","142631","110.0","armstrong.gov.ar","5443900"
"8020245f-394c-4927-aabf-47998cbb58e8","2019-06-10 09:24:53.919545-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","19dc3b53-1315-463a-afaf-fc4f6c6f95c6",1,1,"153899","2019-06-16 09:24:53.884037-03","2019-06-10 00:00:00-03","Rapipago","142406","270.0","tomluc.com.ar","5443915"
"eb665752-0e3d-47fb-8208-60fe1b1b48d1","2019-06-10 09:29:52.558427-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","9433fbdc-e717-4d9c-8db5-bba4f5785cba",1,1,"153928","2019-06-16 09:29:52.507832-03","2019-06-10 00:00:00-03","Rapipago","142264","270.0","agrogest.com.ar","5444052"
"6e2975f5-ca0e-4e7d-94f0-f0b4dd4d54d7","2019-06-10 09:30:03.660593-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","253c999c-c20d-479c-b4ea-665ba34965b6",1,1,"153929","2019-06-16 09:30:03.63477-03","2019-06-10 00:00:00-03","Rapipago","142380","270.0","komeet.com.ar","5444049"
"0e940dc3-ceff-4ce1-926c-308205bb4e37","2019-06-10 09:34:54.077483-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","5130f053-14f0-496a-b700-b42c4bb75c17",1,1,"153959","2019-06-16 09:34:54.055091-03","2019-06-10 00:00:00-03","Rapipago","142456","270.0","bonfantisa.com.ar","5444165"
"07d60695-d6b9-40c3-b944-a76ae7e2509c","2019-06-10 09:35:45.178152-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","863f74e2-6d47-4a8a-a958-1771e5558eeb",1,1,"153968","2019-06-16 09:35:45.141195-03","2019-06-10 00:00:00-03","Rapipago","142335","270.0","emser.com.ar","5444182"
"45348f87-fac7-4b7c-b67f-3a21fdf974c2","2019-06-10 09:36:22.878997-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","c706bcdc-20f2-4804-9a27-e5f979f9836a",1,1,"153975","2019-06-16 09:36:22.857105-03","2019-06-10 00:00:00-03","Rapipago","142575","270.0","constitucional.com.ar","5444201"
"40ac8b4d-3721-41b6-8c86-8ae200d1d6f1","2019-06-10 09:36:24.218543-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","fe8fcf88-c6f1-456a-a64a-7b97e812729f",1,1,"153976","2019-06-16 09:36:24.185932-03","2019-06-10 00:00:00-03","Rapipago","142401","270.0","showshow.com.ar","5444198"
"e4dd670f-be95-4885-895d-562946c6f5bd","2019-06-10 09:39:36.758669-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","c706bcdc-20f2-4804-9a27-e5f979f9836a",1,1,"153994","2019-06-16 09:39:36.726435-03","2019-06-10 00:00:00-03","Rapipago","142574","270.0","sindical.com.ar","5444276"
"3d92f420-6352-4331-bb3a-1352df41cece","2019-06-10 09:41:47.394241-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","36b961cb-3be3-4734-9a4a-0817a2c2a2be",1,1,"154003","2019-06-16 09:41:47.356273-03","2019-06-10 00:00:00-03","Rapipago","142408","270.0","material.com.ar","5444307"
"bf97928c-27b9-45ae-a47c-bf04e2e4201f","2019-06-10 09:43:10.089868-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","a3cd2447-4a1b-44d9-8a5a-121eaa53b343",1,1,"154011","2019-06-16 09:43:10.064012-03","2019-06-10 00:00:00-03","Rapipago","142370","270.0","flowcenter.com.ar","5444320"
"d70f0ee6-e8c2-4a6f-b9f0-cd68f538e1d0","2019-06-10 09:43:15.97001-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","ccec3c15-f543-4299-ab5d-9c50b510e804",1,1,"154012","2019-06-16 09:43:15.931265-03","2019-06-10 00:00:00-03","Rapipago","142274","270.0","maniagrosemillas.com.ar","5444328"
"08bc17e4-9dfa-47bb-90e0-ab40f8d716d1","2019-06-10 09:45:46.10089-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","15aef9f5-0813-4c9f-9965-c0a188f201c6",1,1,"154024","2019-06-16 09:45:46.070131-03","2019-06-10 00:00:00-03","Rapipago","142513","270.0","prtarg.com.ar","5444414"
"f14d2f06-fff1-48e9-b633-24065a9b7efa","2019-06-10 09:49:43.301306-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","c411ce20-264d-4435-8fd9-d43f755924ed",1,1,"154048","2019-06-16 09:49:43.27013-03","2019-06-10 00:00:00-03","Rapipago","142422","270.0","biotar.com.ar","5444522"
"e5246051-4404-483f-a608-16ca8e190368","2019-06-10 09:37:42.384239-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","24c6202b-e6eb-4796-9f3e-9ae329736030",1,1,"153986","2019-06-16 09:37:42.354641-03","2019-06-10 00:00:00-03","Rapipago","142658","270.0","lucaslamanna.com.ar","5444076"
"6414d61a-4597-45d1-8b83-4d6731ae40a3","2019-06-10 09:39:29.835905-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","543a539d-66f2-4e23-83f2-78f8fde12730",1,1,"153993","2019-06-16 09:39:29.807317-03","2019-06-10 00:00:00-03","Rapipago","142235","270.0","vpm.com.ar","5159139"
"313f0246-50ce-4f57-a2b1-a3a821132537","2019-06-10 09:42:50.538441-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","c411ce20-264d-4435-8fd9-d43f755924ed",1,1,"154008","2019-06-16 09:42:50.511291-03","2019-06-10 00:00:00-03","Rapipago","142420","270.0","fundacionbiotar.com.ar","5444334"
"2e7012aa-783c-4743-ae55-2c90d7191f16","2019-06-10 09:45:57.595715-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","1162f97d-19b1-4e6f-81c7-7ec149c73880",1,1,"154028","2019-06-16 09:45:57.573648-03","2019-06-10 00:00:00-03","Rapipago","142593","270.0","pisosindustrialestexxor.com.ar","5136408"
"282aacbd-6c3d-4bda-81d7-168787918009","2019-06-10 09:47:26.806849-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","831b2ab4-646e-465c-891a-5a4a540c7c5d",1,1,"154036","2019-06-16 09:47:26.762514-03","2019-06-10 00:00:00-03","Rapipago","142540","270.0","hondacentro.com.ar","5444329"
"5a5c171a-f361-4365-a52c-e8259938fef6","2019-06-10 09:48:32.035593-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","e203b90f-7115-4c7e-86ba-612e325e18bc",1,1,"154043","2019-06-16 09:48:32.008667-03","2019-06-10 00:00:00-03","Rapipago","142216","270.0","ladysweek.com.ar","5444489"
"17191354-2ba5-408e-8913-c5199765ea97","2019-06-10 09:51:39.085132-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","e203b90f-7115-4c7e-86ba-612e325e18bc",1,1,"154059","2019-06-16 09:51:39.061348-03","2019-06-10 00:00:00-03","Rapipago","142217","270.0","ladiesweek.com.ar","5444557"
"ec8576f2-0c5b-4f5f-b025-4f38cf4c1b27","2019-06-10 09:53:14.06883-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","679dae67-aef4-4bcc-bd5b-9f7fb8c3ae6a",1,1,"154065","2019-06-16 09:53:14.036025-03","2019-06-10 00:00:00-03","Rapipago","142628","270.0","fusibles-alta.com.ar","5444599"
"0a6abf7a-0209-4341-bb44-a094b356966d","2019-06-10 09:54:12.791368-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","c2dccaba-7479-4df4-a8a4-e0e57ce75ad4",1,1,"154070","2019-06-16 09:54:12.766518-03","2019-06-10 00:00:00-03","Rapipago","142334","270.0","dergummi.com.ar","5444588"
"93cd2654-2f8e-491a-862e-add1702803c6","2019-06-10 09:52:01.593869-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","afb404c4-fa68-42f4-8716-717cb87b9f39",1,1,"154061","2019-06-16 09:52:01.571797-03","2019-06-10 00:00:00-03","Rapipago","142261","270.0","quimi-lab.com.ar","5444566"
"cbc89643-09d9-46c5-bf5b-6cccd4763e4f","2019-06-10 09:59:31.161539-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","c411ce20-264d-4435-8fd9-d43f755924ed",1,1,"154107","2019-06-16 09:59:31.109435-03","2019-06-10 00:00:00-03","Rapipago","142423","270.0","bioxen.com.ar","5444769"
"79f87468-8022-46f1-b3e1-0bd0649182db","2019-06-10 09:59:31.243576-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","77186028-0a0a-44d7-93da-3eb040199e56",1,1,"154108","2019-06-16 09:59:31.20596-03","2019-06-10 00:00:00-03","Rapipago","142630","270.0","placeresdelacosta.com.ar","5444783"
"dfac66cb-6934-4722-9706-22a7be919bd5","2019-06-10 10:02:02.647424-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","93f01957-8001-4eb2-a154-f8654e629d47",1,1,"154124","2019-06-16 10:02:02.616406-03","2019-06-10 00:00:00-03","Rapipago","142383","270.0","pregma.com.ar","5444745"
"76c3b506-c8ca-4f57-925b-8e2b6b09acd6","2019-06-10 10:04:30.842365-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","f1b9cea7-7946-4c81-b9aa-f7f65fe1f3b5",1,1,"154145","2019-06-16 10:04:30.818872-03","2019-06-10 00:00:00-03","Rapipago","142522","270.0","mgtransportes.com.ar","5444924"
"7b3adcb7-f2d5-454b-bf88-783b245d2d15","2019-06-10 09:55:01.191542-03",NULL,"880a1230-4b58-4d00-8dd3-d945903debdc","4ee0869a-e371-4f90-9d23-4b575755bc2b",1,1,"154072","2019-06-16 09:55:01.168522-03","2019-06-10 00:00:00-03","Rapipago","142254","110.0","trielectorallapampa.gov.ar","5444628"
"c9e9b8a0-96f0-4a60-8791-f44c861b82cb","2019-06-10 09:55:50.045082-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","7b8fbf71-b54f-4e77-8e10-901cb9a4f422",1,1,"154075","2019-06-16 09:55:50.00483-03","2019-06-10 00:00:00-03","Rapipago","142675","270.0","lussuria.com.ar","5444674"
"66d9b281-528c-4d07-b205-2014cc300d97","2019-06-10 09:56:01.010808-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","c411ce20-264d-4435-8fd9-d43f755924ed",1,1,"154080","2019-06-16 09:56:00.97732-03","2019-06-10 00:00:00-03","Rapipago","142419","270.0","ctyr.com.ar","5444656"
"57764f9a-37db-4c61-b5e3-723ddc986046","2019-06-10 09:59:25.064786-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","7587a951-c739-4161-9ab2-6a8027a22c95",1,1,"154106","2019-06-16 09:59:25.043782-03","2019-06-10 00:00:00-03","Rapipago","142434","270.0","catalogic.com.ar","5444786"
"8c8229ca-1deb-4ad5-a911-7c7dbe23f612","2019-06-10 10:01:48.333326-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","54e96e20-6ce1-4072-adb4-4e10ecea8025",1,1,"154119","2019-06-16 10:01:48.307476-03","2019-06-10 00:00:00-03","Rapipago","142496","270.0","lacampiñaweb.com.ar","5444845"
"9e19a918-9a2c-4670-8caf-47a9f2b0dfba","2019-06-10 10:01:56.282645-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","e2c23f47-5719-418f-bc1f-4cb312d90a51",1,1,"154121","2019-06-16 10:01:56.253957-03","2019-06-10 00:00:00-03","Rapipago","142310","270.0","subastasonline.com.ar","5444846"
"6145e72f-dfc3-4d84-bd0c-2daa0f59af52","2019-06-10 10:02:24.682619-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","f0837a5c-518b-43d0-9866-dd4f8b21bab4",1,1,"154129","2019-06-16 10:02:24.655251-03","2019-06-10 00:00:00-03","Rapipago","142403","270.0","showshowvestidos.com.ar","5444796"
"420b0887-e110-4e15-a3d0-0010e6f43f56","2019-06-10 10:02:27.426106-03",NULL,"70c65147-1620-4c66-9007-ca8c22458675","4ee0869a-e371-4f90-9d23-4b575755bc2b",1,1,"154131","2019-06-16 10:02:27.39409-03","2019-06-10 00:00:00-03","Rapipago","142256","110.0","trielectorallapampa.gob.ar","5444744"
"ac451be0-73af-4cb6-8dfa-fab0c0211789","2019-06-10 10:03:07.413134-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","b0222fea-c6bd-4581-bad7-050e07770569",1,1,"154137","2019-06-16 10:03:07.372808-03","2019-06-10 00:00:00-03","Rapipago","142469","270.0","rechula.com.ar","5232734"
"4ca82e0b-cc01-48da-80e9-1d22b914e4a0","2019-06-10 10:04:54.720365-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","e6734441-2aa2-4ee2-bdf3-a9ae84015eeb",1,1,"154154","2019-06-16 10:04:54.687395-03","2019-06-10 00:00:00-03","Rapipago","142352","270.0","dybelcorp.com.ar","5444808"
"97b7dcdf-98d0-45e1-a6b7-87ea0e395262","2019-06-10 10:06:25.430008-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","f9c4207a-5f1d-4002-a49f-a05a0d395da0",1,1,"154161","2019-06-16 10:06:25.40219-03","2019-06-10 00:00:00-03","Rapipago","142495","270.0","alamoaltoweb.com.ar","5444974"
"a1e17c63-d12b-4680-a045-249d4d6c9176","2019-06-10 10:07:07.634954-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","95aa5de5-3428-46f8-b155-be6974f47b90",1,1,"154165","2019-06-16 10:07:07.607786-03","2019-06-10 00:00:00-03","Rapipago","142610","270.0","diegorecalde.com.ar","5444802"
"4651512f-4de3-4653-94ab-d46ce99a9ce2","2019-06-10 10:07:16.819487-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","17b26d1b-aaa2-45ef-a92f-9805cabec872",1,1,"154168","2019-06-16 10:07:16.793455-03","2019-06-10 00:00:00-03","Rapipago","142278","270.0","carpigianiargentina.com.ar","1039509"
"83587bf3-0d74-4391-9918-bd90b3c0ea1a","2019-06-10 10:07:41.106016-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","f98bdebd-e838-4b6e-8a1e-043e56ae8ebd",1,1,"154172","2019-06-16 10:07:41.082179-03","2019-06-10 00:00:00-03","Rapipago","142682","270.0","golfpinamar.com.ar","5445005"
"3a16a6cf-5785-4c5c-b1cf-29f02db28d17","2019-06-10 10:04:39.77434-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","b36b68fc-1c42-4f08-ad64-7a64b00ad200",1,1,"154149","2019-06-16 10:04:39.748521-03","2019-06-10 00:00:00-03","Rapipago","142237","270.0","perego-giles.com.ar","5444928"
"fcc9db76-4496-4024-a51d-b5ba13ecc58b","2019-06-10 10:04:48.189169-03",NULL,"68297545-9b47-4acf-abd6-4661d2a03754","402ed73a-83cf-4c50-8254-5e642a2df320",1,1,"154152","2019-06-16 10:04:48.147357-03","2019-06-10 00:00:00-03","Rapipago","142565","270.0","uksim.org.ar","5444871"
